pontoId,lat,lon,lat_pred,lon_pred,erro_loc
2325,-8.066258,-34.895966,-8.07582234328,-34.8946438261,1067.77185191
1513,-8.069799,-34.894489,-8.06831889552,-34.8927442391,252.548996169
2737,-8.063597,-34.89587,-8.07591274627,-34.8945533696,1369.78373434
1651,-8.06944,-34.90065,-8.07582234328,-34.8946438261,967.737662555
659,-8.073793,-34.898491,-8.07591274627,-34.8946438261,484.537244252
2494,-8.065516,-34.886932,-8.06831889552,-34.8926537826,702.749455776
384,-8.075522,-34.900009,-8.07591274627,-34.8945533696,602.885954424
2600,-8.064588,-34.894279,-8.07582234328,-34.8946438261,1243.12582598
260,-8.076221,-34.895134,-8.07591274627,-34.8946438261,63.8850724421
1223,-8.070798,-34.892181,-8.06831889552,-34.8927442391,281.120313385
2415,-8.065806,-34.890656,-8.0757319403,-34.8946438261,1182.501389
1298,-8.070557,-34.896873,-8.07591274627,-34.8946438261,641.265246088
1182,-8.071021,-34.900837,-8.07582234328,-34.8946438261,864.846714612
2949,-8.059369,-34.906765,-8.07582234328,-34.8945533696,2263.40725113
1284,-8.070606,-34.896755,-8.07591274627,-34.8946438261,631.354296146
2821,-8.062721,-34.888439,-8.07582234328,-34.8945533696,1598.02809924
1832,-8.068935,-34.88961,-8.07582234328,-34.8946438261,942.371136999
2384,-8.065832,-34.891869,-8.06596841791,-34.8894878043,262.901770905
1373,-8.070251,-34.893616,-8.07591274627,-34.8945533696,634.634383941
