pontoId,lat,lon,lat_pred,lon_pred,erro_loc
2508,-8.06541,-34.886665,-8.06777647761,-34.8909351087,538.547299718
2178,-8.067166,-34.894138,-8.06533559701,-34.894462913,205.579069183
2051,-8.06833,-34.889885,-8.06642043284,-34.8898496304,211.22675248
410,-8.07545,-34.892941,-8.07030776119,-34.8934678913,571.669564163
1905,-8.068742,-34.889637,-8.06633002985,-34.8897591739,267.094310539
2251,-8.066795,-34.896458,-8.06470277612,-34.8945533696,312.436489763
2389,-8.065831,-34.891518,-8.06470277612,-34.8936488043,265.956698973
1386,-8.070152,-34.893806,-8.06741486567,-34.8934678913,305.001963608
354,-8.075707,-34.893715,-8.07491831343,-34.8946438261,134.497488124
532,-8.074536,-34.890198,-8.06859010448,-34.8927442391,714.980443342
17,-8.077514,-34.899326,-8.0732910597,-34.8950056522,667.004634418
1208,-8.070835,-34.896824,-8.06840929851,-34.8927442391,523.63277835
2335,-8.066189,-34.896839,-8.07546073134,-34.8946438261,1053.57827505
564,-8.074375,-34.890209,-8.06868050746,-34.8927442391,689.0016688
1621,-8.069521,-34.890854,-8.06669164179,-34.8918396739,331.240723937
664,-8.073777,-34.898407,-8.07555113433,-34.8948247391,440.913030078
2140,-8.067628,-34.8923,-8.07157340299,-34.8943724565,492.525097109
2665,-8.063993,-34.89447,-8.07193501493,-34.8950056522,880.338419924
72,-8.07729,-34.89838,-8.07555113433,-34.8946438261,454.5021368
1985,-8.068571,-34.891151,-8.06587801493,-34.8934678913,392.331164059
2882,-8.06172,-34.902008,-8.07338146269,-34.8949151957,1508.17040954
1477,-8.069905,-34.896305,-8.07564153731,-34.8946438261,660.332346266
682,-8.073685,-34.898045,-8.07564153731,-34.8947342826,424.249457346
733,-8.073227,-34.896519,-8.07546073134,-34.8946438261,322.101908656
893,-8.072602,-34.891079,-8.06895171642,-34.8926537826,439.442093807
932,-8.072514,-34.896736,-8.07582234328,-34.8946438261,432.498366175
458,-8.075171,-34.891991,-8.0750991194,-34.894462913,272.577638076
1282,-8.070623,-34.896149,-8.07555113433,-34.8946438261,569.724015378
2155,-8.067385,-34.896763,-8.07564153731,-34.8946438261,942.54368978
2325,-8.066258,-34.895966,-8.06506438806,-34.8945533696,204.135550978
1513,-8.069799,-34.894489,-8.06831889552,-34.8931060652,223.677570907
2737,-8.063597,-34.89587,-8.07410468657,-34.8951865652,1164.54877596
1651,-8.06944,-34.90065,-8.07039816418,-34.8947342826,660.611225849
659,-8.073793,-34.898491,-8.0757319403,-34.8948247391,457.478365076
2494,-8.065516,-34.886932,-8.06822849254,-34.8902114565,469.746447766
384,-8.075522,-34.900009,-8.07401428358,-34.8953674783,538.091405357
2600,-8.064588,-34.894279,-8.0660588209,-34.8950056522,181.317159164
260,-8.076221,-34.895134,-8.07564153731,-34.8946438261,83.821975679
1223,-8.070798,-34.892181,-8.06813808955,-34.892382413,295.012399843
2415,-8.065806,-34.890656,-8.06596841791,-34.8960006739,589.39320763
1298,-8.070557,-34.896873,-8.07518952239,-34.8946438261,568.21101301
1182,-8.071021,-34.900837,-8.0721158209,-34.8951865652,634.474260982
2949,-8.059369,-34.906765,-8.07347186567,-34.8989857391,1779.88550872
1284,-8.070606,-34.896755,-8.06849970149,-34.8927442391,499.703356982
2821,-8.062721,-34.888439,-8.071483,-34.8938297174,1136.7102812
1832,-8.068935,-34.88961,-8.06642043284,-34.8897591739,278.587105899
2384,-8.065832,-34.891869,-8.06560680597,-34.889940087,214.069255382
1373,-8.070251,-34.893616,-8.06795728358,-34.8931965217,257.855521404
