pontoId,lat,lon,lat_pred,lon_pred,erro_loc
2205,-8.067022,-34.894352,-8.06578761194,-34.8952770217,170.391708959
2572,-8.06489,-34.893192,-8.07112138806,-34.8987143696,919.494992179
877,-8.072639,-34.896709,-8.07500871642,-34.8946438261,347.134502524
56,-8.077357,-34.898571,-8.07537032836,-34.8960006739,358.524316411
1104,-8.071577,-34.892117,-8.06678204478,-34.8897591739,590.563285192
1179,-8.071032,-34.891804,-8.07311025373,-34.8937392609,313.578632153
2216,-8.066979,-34.892559,-8.065426,-34.8968147826,499.550400776
373,-8.075587,-34.89999,-8.07564153731,-34.8991666522,90.9519839378
2576,-8.064883,-34.897064,-8.07455670149,-34.8949151957,1095.77789509
1751,-8.069187,-34.895657,-8.06813808955,-34.8943724565,183.042535084
168,-8.076573,-34.896236,-8.0739238806,-34.8948247391,331.716149345
2120,-8.067877,-34.900501,-8.07012695522,-34.894282,729.25460121
1290,-8.070594,-34.896706,-8.06994614925,-34.8938297174,325.031869096
2609,-8.064489,-34.894333,-8.07130219403,-34.898262087,869.10482044
1786,-8.069087,-34.889595,-8.06813808955,-34.8890355217,121.723530117
2385,-8.065832,-34.8918,-8.06099625373,-34.8912969348,537.681766356
40,-8.077424,-34.899025,-8.07455670149,-34.8949151957,552.95913842
2316,-8.066339,-34.901146,-8.07202541791,-34.8955483913,881.017645034
1374,-8.070243,-34.900936,-8.07301985075,-34.9008853261,307.159845507
490,-8.074869,-34.90023,-8.07482791045,-34.9002521304,5.15763582257
1862,-8.068857,-34.889641,-8.07247743284,-34.8911160217,432.155324023
2508,-8.06541,-34.886665,-8.06958453731,-34.8891259783,535.479583806
2178,-8.067166,-34.894138,-8.06633002985,-34.8958197609,207.14952895
2051,-8.06833,-34.889885,-8.06741486567,-34.8883118696,200.774721731
410,-8.07545,-34.892941,-8.07139259701,-34.8941915435,469.426462946
1905,-8.068742,-34.889637,-8.06696285075,-34.888221413,251.124641574
2251,-8.066795,-34.896458,-8.06551640299,-34.8949151957,221.168111893
2389,-8.065831,-34.891518,-8.06271391045,-34.8925633261,363.483756549
1386,-8.070152,-34.893806,-8.06651083582,-34.8941915435,404.934848831
354,-8.075707,-34.893715,-8.07338146269,-34.8946438261,276.822760022
532,-8.074536,-34.890198,-8.06994614925,-34.8930156087,595.088372518
17,-8.077514,-34.899326,-8.0739238806,-34.8988952826,399.881702083
1208,-8.070835,-34.896824,-8.06913252239,-34.8931060652,450.992317335
2335,-8.066189,-34.896839,-8.07401428358,-34.8949151957,891.045792114
564,-8.074375,-34.890209,-8.06976534328,-34.8926537826,576.647641882
1621,-8.069521,-34.890854,-8.06587801493,-34.8916587609,412.549445679
664,-8.073777,-34.898407,-8.0750991194,-34.8960911304,294.176227317
2140,-8.067628,-34.8923,-8.0708501791,-34.896181587,556.817228976
2665,-8.063993,-34.89447,-8.07039816418,-34.8985334565,838.105870104
72,-8.07729,-34.89838,-8.07482791045,-34.8953674783,429.420804428
1985,-8.068571,-34.891151,-8.06551640299,-34.892020587,351.161141644
2882,-8.06172,-34.902008,-8.07338146269,-34.898623913,1342.57089047
1477,-8.069905,-34.896305,-8.07455670149,-34.8946438261,546.072726963
682,-8.073685,-34.898045,-8.0750991194,-34.8956388478,307.893066207
733,-8.073227,-34.896519,-8.07410468657,-34.8948247391,210.468205906
893,-8.072602,-34.891079,-8.07057897015,-34.8929251522,302.436053169
932,-8.072514,-34.896736,-8.07527992537,-34.8946438261,383.085634367
458,-8.075171,-34.891991,-8.07374307463,-34.8938297174,256.932965895
1282,-8.070623,-34.896149,-8.07428549254,-34.8947342826,434.036369325
2155,-8.067385,-34.896763,-8.07446629851,-34.8949151957,809.215134706
2325,-8.066258,-34.895966,-8.06614922388,-34.8951865652,86.7517207544
1513,-8.069799,-34.894489,-8.06849970149,-34.894101087,149.923843277
2737,-8.063597,-34.89587,-8.07356226866,-34.8978098043,1122.66913424
1651,-8.06944,-34.90065,-8.07039816418,-34.8976288913,349.454514235
659,-8.073793,-34.898491,-8.07546073134,-34.8959102174,339.025767684
2494,-8.065516,-34.886932,-8.06976534328,-34.8877691304,478.933815718
384,-8.075522,-34.900009,-8.07500871642,-34.8987143696,153.574863761
2600,-8.064588,-34.894279,-8.06831889552,-34.8978098043,567.205232565
260,-8.076221,-34.895134,-8.07473750746,-34.8947342826,169.881199638
1223,-8.070798,-34.892181,-8.06768607463,-34.8912969348,357.696222085
2415,-8.065806,-34.890656,-8.06370834328,-34.8988048261,927.687267468
1298,-8.070557,-34.896873,-8.07347186567,-34.8947342826,399.370242598
1182,-8.071021,-34.900837,-8.07184461194,-34.8983525435,288.598563786
2949,-8.059369,-34.906765,-8.07103098507,-34.9028753696,1359.16279567
1284,-8.070606,-34.896755,-8.06958453731,-34.8932869783,398.604179899
2821,-8.062721,-34.888439,-8.07383347761,-34.8888546087,1229.85074954
1832,-8.068935,-34.88961,-8.06777647761,-34.8887641522,158.459111212
2384,-8.065832,-34.891869,-8.06452197015,-34.8876786739,484.072409061
1373,-8.070251,-34.893616,-8.0672340597,-34.894101087,337.918949624
