pontoId,lat,lon,lat_pred,lon_pred,erro_loc
301,-8.075993,-34.894455,-8.0758456,-34.8940606,46.4279518885
2673,-8.063934,-34.885902,-8.0639344,-34.8859018,0.0494270350497
891,-8.072604,-34.894436,-8.0731168,-34.8942702,59.585437785
2665,-8.063993,-34.89447,-8.0639272,-34.8944672,7.28376701296
1113,-8.071494,-34.895386,-8.069675400000001,-34.897094,275.492847171
2827,-8.062628,-34.901375,-8.0639928,-34.8956312,650.861649431
1356,-8.070341,-34.893436,-8.0702374,-34.89654899999999,343.31955327
1628,-8.069507,-34.89502,-8.0695298,-34.8949752,5.54462386972
1328,-8.070457,-34.89706,-8.0704798,-34.8970664,2.61840942601
2855,-8.062371,-34.887772,-8.062515199999998,-34.8876044,24.4054165193
65,-8.077327,-34.898586,-8.0774472,-34.898961,43.4185594106
1283,-8.070611,-34.896862,-8.0705604,-34.896678200000004,21.0179179187
1104,-8.071577,-34.892117,-8.0710282,-34.8920104,61.8220372148
178,-8.076507,-34.899704,-8.0765602,-34.899661800000004,7.50024049885
2544,-8.065085,-34.885742,-8.0662616,-34.887268,212.663593648
2137,-8.067663,-34.890396,-8.0680806,-34.889921,69.8161221283
1085,-8.071756,-34.89217,-8.071784,-34.892165999999996,3.12792186361
1560,-8.06966,-34.890625,-8.0696758,-34.891734199999995,122.2734891
1730,-8.069236,-34.89135,-8.067893000000002,-34.889724,232.772701361
371,-8.0756,-34.893547,-8.0756124,-34.8933764,18.8539651413
1966,-8.068594,-34.898624,-8.0694028,-34.8978692,122.160429262
938,-8.072496,-34.89674,-8.070673,-34.8966118,202.111400385
1600,-8.06957,-34.890755,-8.0701052,-34.892862,239.667157908
2941,-8.059775,-34.906284,-8.060535400000001,-34.90234780000001,441.950830467
975,-8.072412,-34.892193,-8.0723186,-34.89214700000001,11.5069636761
2879,-8.06187,-34.901951,-8.063501400000002,-34.893698,927.418318676
2579,-8.06484,-34.893227,-8.064841,-34.900498999999996,801.561994543
2534,-8.065175,-34.893002,-8.065021,-34.8932996,36.9612057978
2338,-8.066161,-34.893513,-8.067652800000001,-34.8917998,250.759967743
2372,-8.065868,-34.893612,-8.0667416,-34.8955056,230.000038754
686,-8.073659,-34.893925,-8.073577,-34.894016199999996,13.5386470871
2259,-8.066758,-34.89563,-8.067148,-34.896537,108.881901537
1420,-8.070049,-34.893997,-8.0702146,-34.8937242,35.2077588617
2660,-8.064007,-34.894501,-8.064307199999998,-34.8944,35.017758275
590,-8.074231,-34.900223,-8.0740696,-34.8995294,78.5071005936
2051,-8.06833,-34.889885,-8.06825,-34.8901412,29.5931951887
1981,-8.068574,-34.891171,-8.0693324,-34.891005799999995,85.8299260536
125,-8.076917,-34.899548,-8.076705200000001,-34.89961,24.4007672973
283,-8.0761,-34.899815,-8.076438999999999,-34.8996954,39.7421713134
2591,-8.064696,-34.885094,-8.072956600000001,-34.89561160000001,1476.01593793
1428,-8.070016,-34.896091,-8.070066800000001,-34.89591,20.7266043167
2328,-8.066243,-34.896896,-8.0666856,-34.8968346,49.4155004018
1631,-8.069493,-34.890995,-8.0699844,-34.891405400000004,70.7099571026
2423,-8.0658,-34.892345,-8.065803599999999,-34.8916612,75.3732727109
54,-8.077358,-34.898819,-8.077471200000002,-34.899051,28.4718115011
2236,-8.066881,-34.892612,-8.0654632,-34.8931532,167.767238982
1778,-8.069116,-34.88829,-8.0675948,-34.887664799999996,181.805552728
819,-8.072894,-34.895462,-8.073139399999999,-34.8961974,85.4813641904
1808,-8.069018,-34.895882,-8.0691752,-34.8978366,216.145434001
2313,-8.066355,-34.893158,-8.0655876,-34.8939172,119.189111324
2646,-8.064113,-34.893726,-8.064335,-34.894739599999994,114.391000835
20,-8.077503,-34.899101,-8.0775086,-34.8991372,4.03783059087
2392,-8.065823,-34.891319,-8.065801400000002,-34.8916452,36.0348394608
776,-8.07307,-34.896362,-8.0708408,-34.8968972,253.500477356
1663,-8.069399,-34.891121,-8.0703328,-34.89153739999999,113.014330503
293,-8.076039,-34.89455,-8.076074600000002,-34.8947198,19.125475295
1351,-8.070369,-34.897221,-8.070535600000001,-34.8970794,24.1473505986
2034,-8.068439,-34.88966,-8.0685396,-34.889500999999996,20.7590701029
2294,-8.066517,-34.889645,-8.067859,-34.8897584,148.94543654
899,-8.072584,-34.896366,-8.0715854,-34.895871799999995,123.144448748
2084,-8.068077,-34.890667,-8.0689174,-34.891184200000005,109.035393879
2503,-8.065443,-34.889519,-8.065835400000001,-34.8918542,261.031623165
1862,-8.068857,-34.889641,-8.068900000000001,-34.889567400000004,9.40368731115
177,-8.076508,-34.896191,-8.076566600000001,-34.896295200000004,13.1875816732
546,-8.074484,-34.890213,-8.073473799999999,-34.891075799999996,146.718950695
512,-8.074667,-34.900291,-8.074428399999999,-34.90032179999999,26.6057305909
1842,-8.068908,-34.900112,-8.070133199999999,-34.8969032,378.756431944
2280,-8.06663,-34.901073,-8.0666328,-34.893721,810.376543752
1192,-8.070946,-34.891785,-8.0710234,-34.891802999999996,8.78706125764
1639,-8.069473,-34.897377,-8.07066,-34.897322800000005,131.413509119
1514,-8.069796,-34.897827,-8.070336999999999,-34.8971602,94.7725198288
637,-8.073983,-34.900448,-8.0739758,-34.9004142,3.80969699066
581,-8.074279,-34.890247,-8.0743382,-34.890245,6.55100427071
513,-8.074666,-34.890381,-8.0747316,-34.8905938,24.5519083305
2518,-8.065325,-34.886417,-8.0671474,-34.88920040000001,367.08266485
2192,-8.067104,-34.892494,-8.0661028,-34.892171399999995,116.298324749
1297,-8.07056,-34.893028,-8.0701866,-34.89354480000001,70.3583511947
960,-8.072458,-34.892948,-8.0728588,-34.893901,114.012914689
1160,-8.071154,-34.892006,-8.0717024,-34.892147,62.6105206063
1908,-8.068729,-34.89735,-8.070969600000002,-34.896538400000004,263.454877091
542,-8.074497,-34.890209,-8.074166200000002,-34.8902968,37.8435475399
932,-8.072514,-34.896736,-8.0718146,-34.896099,104.465191484
1422,-8.070037,-34.890018,-8.070356999999998,-34.8906332,76.489902136
2017,-8.068487,-34.890724,-8.068030400000001,-34.889914,102.573728861
2516,-8.065353,-34.893871,-8.065171,-34.893585,37.4025843191
202,-8.076425,-34.899723,-8.062318999999999,-34.8937162,1694.75334314
2239,-8.066875,-34.896301,-8.070076599999998,-34.897085600000004,364.492987682
398,-8.075474,-34.892975,-8.0759634,-34.894436799999994,169.971954824
811,-8.072913,-34.896629,-8.072789199999999,-34.8965042,19.4085184163
1555,-8.069679,-34.900742,-8.069716,-34.9007278,4.3811813691
102,-8.077082,-34.899487,-8.0767078,-34.8996054,43.3939841388
1209,-8.070829,-34.891758,-8.0701866,-34.8935524,210.15979149
1976,-8.068582,-34.896538,-8.07013,-34.896921799999994,176.352094398
1950,-8.068634,-34.891079,-8.069361,-34.8902336,123.07702255
2087,-8.068058,-34.890469,-8.0683662,-34.88983519999999,77.7324320208
1634,-8.069486,-34.895134,-8.069985399999998,-34.8945298,86.5204411953
2133,-8.067716,-34.896721,-8.067279599999999,-34.8967644,48.5006543552
1439,-8.069996,-34.896065,-8.070314200000002,-34.8965582,64.7591973531
